gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,SRR6927754,SRR6927756
ENSMUSG00000116220,A430088P11Rik,106059,RIKEN cDNA A430088P11 gene,167.61641958524575,-0.6992304602303119,0.43839193879977617,-1.594989319704774,0.11071462414075937,0.3451540039788836,145,216,97,232
ENSMUSG00000068798,Rap1a,109905,RAS-related protein 1a,995.0884130680652,-0.5265033906182247,0.3302022211289586,-1.594487731845395,0.1108268363681832,0.34535544191035833,1181,1104,661,1046
ENSMUSG00000025872,Thoc3,73666,THO complex 3,782.1685111389618,0.4042231240521401,0.25359323070129397,1.5939823114926606,0.11093999679025521,0.34559401177617605,1243,1260,313,757
ENSMUSG00000037351,Actr1b,226977,"ARP1 actin-related protein 1B, centractin beta",239.03973975183865,-0.6259463028134046,0.39277534002861175,-1.5936497000239565,0.11101451615137957,0.3456576550803188,238,293,115,373
ENSMUSG00000037652,Phc3,241915,polyhomeotic 3,4067.6372900662363,-0.3760840356076937,0.23600178749631184,-1.5935643521919132,0.1110336441282151,0.3456576550803188,4805,5152,1917,5692
ENSMUSG00000020921,Tmem101,76547,transmembrane protein 101,152.71247125605717,0.6772516662877508,0.4252006507496593,1.5927813494492717,0.11120925050926132,0.3459761921938865,269,259,52,138
ENSMUSG00000044339,Alkbh2,231642,"alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase",144.49146446920986,0.8056320505566364,0.505800335420269,1.592786706808404,0.1112080482538265,0.3459761921938865,215,306,38,143
ENSMUSG00000028741,Mrto4,69902,"mRNA turnover 4, ribosome maturation factor",74.28596383410147,0.9381944667910178,0.5892103952216144,1.5922910973730242,0.11131931236706959,0.34597661203748226,116,160,22,61
ENSMUSG00000041774,Ydjc,69101,YdjC homolog (bacterial),135.13395943763882,0.8251005044307602,0.5181661102941865,1.5923474886505278,0.11130664812072849,0.34597661203748226,190,297,54,90
ENSMUSG00000057278,Snrpg,68011,small nuclear ribonucleoprotein polypeptide G,1147.6364065494568,0.585520487153417,0.3676727761807277,1.5925043274501438,0.11127143153924883,0.34597661203748226,1672,2209,541,760
ENSMUSG00000026761,Orc4,26428,"origin recognition complex, subunit 4",390.8852536087536,-0.542870171431335,0.341067536659319,-1.5916793980119834,0.11145675973683998,0.34601845406233556,407,491,186,591
ENSMUSG00000028409,Smu1,74255,smu-1 suppressor of mec-8 and unc-52 homolog (C. elegans),2102.5013282846858,-0.3602088508434873,0.22627562241691146,-1.591903038409523,0.11140649275669921,0.34601845406233556,2586,2587,1045,2786
ENSMUSG00000070385,Ampd1,229665,adenosine monophosphate deaminase 1,86.82025936749169,0.8539231003802088,0.536479240909229,1.591716948698655,0.11144831833174824,0.34601845406233556,140,175,29,69
ENSMUSG00000027953,Slc50a1,19729,"solute carrier family 50 (sugar transporter), member 1",749.6596163238225,0.5485649217170896,0.3448265790811101,1.590842919298446,0.11164493122677421,0.3463284779744617,995,1525,246,772
ENSMUSG00000034152,Exoc3,211446,exocyst complex component 3,1692.4905101574195,0.3527795617100787,0.22178838315432706,1.5906133436420968,0.11169661962181698,0.3463512257698509,2558,2780,701,1648
ENSMUSG00000035171,1110059E24Rik,66206,RIKEN cDNA 1110059E24 gene,79.63760653915008,-1.007761677029419,0.6341278613620923,-1.5892089567942493,0.11201322499518439,0.34721893315972785,90,57,59,97
ENSMUSG00000000915,Hip1r,29816,huntingtin interacting protein 1 related,52.468017263214485,1.3685508884420081,0.8616416223681085,1.5883063827403396,0.11221707490227713,0.3477366659754843,62,152,19,21
ENSMUSG00000079491,H2-T10,15024,"histocompatibility 2, T region locus 10",1623.2624462871881,0.3571519054420831,0.22494850797727053,1.5877051537419877,0.11235302710876993,0.3480437276774953,2417,2712,672,1576
ENSMUSG00000033031,Cip2a,224171,cell proliferation regulating inhibitor of protein phosphatase 2A,78.08974012317819,0.8996405665343499,0.5668661843109007,1.5870422181347428,0.11250308316431773,0.3482979191598665,153,132,25,62
ENSMUSG00000035133,Arhgap5,11855,Rho GTPase activating protein 5,493.4789846810674,0.5357517523864087,0.33758419078127083,1.587016711732024,0.1125088597159069,0.3482979191598665,751,897,156,526
ENSMUSG00000030059,Tmf1,232286,TATA element modulatory factor 1,1299.7964898958396,0.4501603855216239,0.2837386010220167,1.5865320541518202,0.11261866677444494,0.3484093878388955,2049,2166,591,1045
ENSMUSG00000024081,Cebpz,12607,CCAAT/enhancer binding protein zeta,813.402738479064,0.5529586612808943,0.3487169819435121,1.5856946748021206,0.11280858775283079,0.3485632670034969,1161,1565,371,589
ENSMUSG00000024790,Sac3d1,66406,SAC3 domain containing 1,251.49374356837774,0.6516137188967261,0.4109411975288523,1.5856617024896273,0.11281607116741013,0.3485632670034969,498,360,97,206
ENSMUSG00000024975,Pdcd4,18569,programmed cell death 4,1203.916178656346,0.7782182102346622,0.490730178294677,1.585837278112846,0.1127762269303915,0.3485632670034969,2453,1802,233,1426
ENSMUSG00000029478,Ncor2,20602,nuclear receptor co-repressor 2,4429.111500200737,-0.34581542563321455,0.21804598536811065,-1.5859747431231093,0.11274503906388351,0.3485632670034969,5141,5834,2448,5230
ENSMUSG00000022300,Dcaf13,223499,DDB1 and CUL4 associated factor 13,231.71870103794993,-0.5774010831317354,0.36430919047490923,-1.5849204418341523,0.1129844113983212,0.3489691895397281,234,290,129,312
ENSMUSG00000063108,Zfp26,22688,zinc finger protein 26,803.368388949108,-0.47280693201565027,0.2984603212877318,-1.5841533975963222,0.11315881541376886,0.34939356937109406,1046,838,416,1093
ENSMUSG00000015950,Ncf1,17969,neutrophil cytosolic factor 1,180.85998343652147,-1.214224851637902,0.7672647549957344,-1.5825369844398136,0.11352703618754206,0.3502671904019344,148,157,196,96
ENSMUSG00000021285,Ppp1r13b,21981,"protein phosphatase 1, regulatory subunit 13B",545.8129461790147,-2.826158533072104,1.7857542721764856,-1.5826133399796205,0.11350962109595698,0.3502671904019344,356,12,321,1374
ENSMUSG00000033809,Alg3,208624,"asparagine-linked glycosylation 3 (alpha-1,3-mannosyltransferase)",182.2472098200665,-0.9184459698288446,0.5804048562683426,-1.5824229585774057,0.11355304700490586,0.3502671904019344,175,181,63,382
ENSMUSG00000039599,Fam149b,105428,"family with sequence similarity 149, member B",594.08648372603,-0.449551827762883,0.2841613425490403,-1.582030207663802,0.11364267464720057,0.35042917505514953,731,677,335,733
ENSMUSG00000027255,Arfgap2,77038,ADP-ribosylation factor GTPase activating protein 2,883.7587278463359,0.5225652854668184,0.3304397486692818,1.5814238074300924,0.11378116750096087,0.35062721395041535,1518,1401,406,653
ENSMUSG00000031921,Terf2,21750,telomeric repeat binding factor 2,689.0896594611947,0.7959672906250317,0.5033119801294739,1.5814590592901725,0.11377311286001794,0.35062721395041535,1396,1053,133,807
ENSMUSG00000039989,Cbx4,12418,chromobox 4,4470.64484348792,-0.3241955905245549,0.20506632015110482,-1.5809304535511666,0.1138939402617199,0.350819010680318,5532,5622,2285,5651
ENSMUSG00000091472,Gm3739,100042235,predicted gene 3739,54.22403743652477,1.2726562233501733,0.8050575040311005,1.5808264837948875,0.11391771729992109,0.350819010680318,144,70,11,44
ENSMUSG00000032217,Rnf111,93836,ring finger 111,1473.9399269704795,-0.8193037129275069,0.518377742129969,-1.5805148376183347,0.1139890116640192,0.35092411090044645,1348,1659,434,3176
ENSMUSG00000067071,Hes6,55927,hairy and enhancer of split 6,754.8703922885113,0.5740598873683039,0.3633244725008564,1.580019874292808,0.11410231514311163,0.35115842880745113,1366,1160,348,526
ENSMUSG00000009563,Tor2a,30933,"torsin family 2, member A",285.2565109860166,0.5469003104647274,0.34639187581294867,1.5788485488616169,0.11437079979562707,0.3517270346484669,424,531,105,267
ENSMUSG00000015994,Fnta,14272,"farnesyltransferase, CAAX box, alpha",196.22489816320692,-0.8718535462129423,0.5522795489620218,-1.57864535786549,0.11441742466530594,0.3517270346484669,120,275,98,333
ENSMUSG00000023923,Tbc1d5,72238,"TBC1 domain family, member 5",346.4285378564766,-0.5784838133668985,0.3664997147730008,-1.578401810558555,0.11447332953555801,0.3517270346484669,446,331,191,471
ENSMUSG00000039501,Znfx1,98999,"zinc finger, NFX1-type containing 1",688.4824860610879,-0.6235653579512285,0.3950415215891493,-1.5784805491908476,0.11445525318863149,0.3517270346484669,665,866,279,1200
ENSMUSG00000050310,Rictor,78757,"RPTOR independent companion of MTOR, complex 2",2923.6540739933807,-0.4104716462022737,0.2600261380005701,-1.5785784050731613,0.11443279114802062,0.3517270346484669,3387,3676,1336,4268
ENSMUSG00000003033,Ap1m1,11767,"adaptor-related protein complex AP-1, mu subunit 1",303.06729332451135,-0.539332022648573,0.3418020706111682,-1.5779074178345562,0.1145868806245115,0.3518876231643363,314,381,180,373
ENSMUSG00000026427,Eif2d,16865,eukaryotic translation initiation factor 2D,156.92276064509986,-0.791071889470946,0.5013607217980169,-1.5778497498446735,0.11460013145841284,0.3518876231643363,137,186,116,168
ENSMUSG00000068267,Cenpb,12616,centromere protein B,1285.493882262433,0.4510671274340975,0.28600071592992754,1.577153840218402,0.11476013125202682,0.3522643560733541,1796,2390,562,1086
ENSMUSG00000029516,Cit,12704,citron,43.37819041417385,1.3563005900947336,0.8600760137728775,1.5769543254032607,0.11480603502688935,0.3522907321169611,81,93,17,15
ENSMUSG00000048222,Mfap1b,100034361,microfibrillar-associated protein 1B,3002.0480639446705,-0.5451313876045303,0.34586081821925735,-1.5761582662391842,0.11498933377396471,0.35273856058927056,3645,3201,1226,5040
ENSMUSG00000049858,Suox,211389,sulfite oxidase,806.0813754954219,-0.4910446756837357,0.31160865866075216,-1.575837711937059,0.11506320885069085,0.35285054172400876,1064,811,419,1104
ENSMUSG00000078349,AW011738,100382,expressed sequence AW011738,1070.835851311674,-0.48940602012891515,0.3106124260864707,-1.5756163598962731,0.1151142435195527,0.35289243094533007,1297,1205,479,1651
ENSMUSG00000048170,Mcmbp,210711,minichromosome maintenance complex binding protein,1245.1394280004715,-0.4917018276724297,0.3122504001392275,-1.5747035951056834,0.11532487760719276,0.3534233996647562,1310,1603,805,1329
ENSMUSG00000015337,Endog,13804,endonuclease G,182.8875000289517,0.6210809554446771,0.3945431641343237,1.574177458649943,0.11544642907527838,0.3534996679114676,307,315,71,153
ENSMUSG00000019659,Ccdc12,72654,coiled-coil domain containing 12,1397.5467844616246,0.37499984729606617,0.23825241961044846,1.573960289298236,0.11549663031449761,0.3534996679114676,2061,2383,540,1429
ENSMUSG00000042579,4632404H12Rik,74034,RIKEN cDNA 4632404H12 gene,470.60353069864345,-0.7232087017931036,0.459482531877388,-1.5739634297699272,0.11549590423539367,0.3534996679114676,378,629,191,854
ENSMUSG00000043831,Lysmd4,75099,"LysM, putative peptidoglycan-binding, domain containing 4",129.5692490361261,-1.2644938524261617,0.8034919517942032,-1.5737480003409345,0.11554571998168019,0.3534996679114676,151,61,39,316
ENSMUSG00000066900,Suds3,71954,suppressor of defective silencing 3 homolog (S. cerevisiae),1291.8140326146327,-0.42143399622107613,0.2678111120508396,-1.5736240105715769,0.11557439894542475,0.3534996679114676,1514,1593,603,1865
ENSMUSG00000118668,Rps6ka4,56613,"ribosomal protein S6 kinase, polypeptide 4",1191.6403830535191,0.442772746801554,0.28131723985127605,1.573926813143889,0.11550437024625776,0.3534996679114676,2019,1828,527,1000
ENSMUSG00000024423,Impact,16210,"impact, RWD domain protein",368.8421391086989,0.5268804401241068,0.3349412442473616,1.5730533315120603,0.11570646977478238,0.3537890180095516,539,687,153,311
ENSMUSG00000032714,Syde1,71709,"synapse defective 1, Rho GTPase, homolog 1 (C. elegans)",73.73749994223115,-0.9533831658086493,0.6065396193963564,-1.5718398853441438,0.11598768891749442,0.35434122146099073,78,62,53,91
ENSMUSG00000085399,Foxd2os,100040736,"forkhead box D2, opposite strand",62.816767028379424,1.4879899832085002,0.9466859933480624,1.571788315939961,0.11599965214318178,0.35434122146099073,162,94,26,13
ENSMUSG00000021550,2210016F16Rik,70153,RIKEN cDNA 2210016F16 gene,981.3840671593772,0.3851710082270397,0.24510055394946526,1.5714815899863455,0.11607082739207855,0.35444396902846237,1463,1666,388,975
ENSMUSG00000012422,Tmem167,66074,transmembrane protein 167,813.3671626793514,0.4143947248212591,0.26389632493810544,1.570293655731855,0.11634680947009393,0.35508810798521584,1327,1280,343,740
ENSMUSG00000057396,Zfp759,268670,zinc finger protein 759,77.64186491660212,1.0743363909587829,0.684181783727296,1.57024991970116,0.11635698010021796,0.35508810798521584,99,201,18,68
ENSMUSG00000050075,Gpr171,229323,G protein-coupled receptor 171,848.3084694020522,0.4100241120397527,0.26114923709595017,1.57007585623964,0.11639746474884154,0.3550968859963043,1407,1308,346,802
ENSMUSG00000028557,Rnf11,29864,ring finger protein 11,233.9629197320311,-0.5738887149687314,0.3655641812724913,-1.5698712958449152,0.11644505668772855,0.3551273337356372,274,254,124,329
ENSMUSG00000052331,Ankrd44,329154,ankyrin repeat domain 44,8515.183093687943,-0.32214788220127266,0.2053792796172735,-1.5685510378729475,0.11675258874720315,0.35595025603845404,10535,10728,4218,11073
ENSMUSG00000063785,Utp14a,72554,UTP14A small subunit processome component,1539.9511695378915,0.3700466546273197,0.23599962520394496,1.5679967894336047,0.11688188162023205,0.35622941454429663,2511,2361,621,1519
ENSMUSG00000049504,Proser1,212127,proline and serine rich 1,1256.0261716119967,-0.4070910378937367,0.25967763741335137,-1.567678456831208,0.11695619180383454,0.3563408722206537,1577,1454,615,1731
ENSMUSG00000020720,Psmd12,66997,"proteasome (prosome, macropain) 26S subunit, non-ATPase, 12",450.83455886169776,-0.8219367507068226,0.5243803001246852,-1.5674439915294025,0.11701094808930063,0.3563927005997344,253,676,225,750
ENSMUSG00000032187,Smarca4,20586,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4",4924.165634625346,-0.32549698606470673,0.20772661032987932,-1.5669489120715092,0.11712663350501326,0.35655034358069726,6186,6086,2584,6068
ENSMUSG00000054715,Zscan22,232878,zinc finger and SCAN domain containing 22,324.03689502911726,-0.6836672245348794,0.43631854433117195,-1.5668993065212609,0.11713822980166522,0.35655034358069726,372,327,134,572
ENSMUSG00000008683,Rps15a,267019,ribosomal protein S15A,19775.359504199627,0.6914291442292207,0.44147952591250694,1.5661635560563893,0.11731033214796747,0.35661434518387275,31080,37723,10059,9712
ENSMUSG00000028691,Prdx1,18477,peroxiredoxin 1,2297.976417588274,0.5258980224557904,0.33568909187586404,1.5666223156582777,0.11720299856581685,0.35661434518387275,3717,3901,1103,1574
ENSMUSG00000032570,Atp2c1,235574,"ATPase, Ca++-sequestering",812.0427567271274,0.39907907807105364,0.25479893278777965,1.5662509795653028,0.11728987217841971,0.35661434518387275,1220,1380,316,810
ENSMUSG00000054874,Pcnx3,104401,pecanex homolog 3,3937.729541990276,0.4210014740463272,0.2687873698181716,1.5662993180487794,0.11727856058994027,0.35661434518387275,6459,6189,1807,3207
ENSMUSG00000051335,Gfod1,328232,glucose-fructose oxidoreductase domain containing 1,261.89501718782657,0.774417097583358,0.4949127420385897,1.5647548179775386,0.11764040953637794,0.357428849183069,462,463,123,140
ENSMUSG00000086894,Gm15708,100504231,predicted gene 15708,894.3871691064314,-0.3849166889272716,0.2460007881924343,-1.5646969741664822,0.11765397831613837,0.357428849183069,1059,1121,484,1108
ENSMUSG00000002603,Tgfb1,21803,"transforming growth factor, beta 1",247.80862257046627,-1.4824242535053025,0.9478172666202981,-1.5640401432981823,0.11780814135474586,0.3576083105670099,211,155,26,756
ENSMUSG00000006058,Snf8,27681,"SNF8, ESCRT-II complex subunit, homolog (S. cerevisiae)",135.6086025169569,0.9627277765139819,0.6155224591595839,1.5640822884488437,0.11779824482136526,0.3576083105670099,167,340,56,73
ENSMUSG00000022427,Tomm22,223696,translocase of outer mitochondrial membrane 22,1798.9644330827678,0.3503699458452088,0.2240406853461468,1.5638674971194677,0.11784868897790324,0.3576083105670099,2657,3018,721,1812
ENSMUSG00000030246,Ldhb,16832,lactate dehydrogenase B,792.0374383229092,-0.5631201060406441,0.36009727058918023,-1.5637999841522934,0.11786454802844046,0.3576083105670099,781,1025,338,1304
ENSMUSG00000073435,Nme3,79059,NME/NM23 nucleoside diphosphate kinase 3,301.8279089389722,0.6751522441568081,0.4318846844034809,1.5632697072583817,0.117989170304242,0.3578714249960337,619,419,91,301
ENSMUSG00000020474,Polm,54125,"polymerase (DNA directed), mu",663.0452532971743,0.47845077588020196,0.3061676320569459,1.5627085484699836,0.11812116279993008,0.3581567177767951,1080,1085,296,533
ENSMUSG00000022370,Mrpl13,68537,mitochondrial ribosomal protein L13,514.2153903590357,0.45956696259244056,0.2943238083367006,1.5614331888051174,0.11842157620817573,0.35895233468943666,749,928,209,469
ENSMUSG00000024797,Vps51,68505,VPS51 GARP complex subunit,523.244149299586,0.45034172521990384,0.28846433099387264,1.5611695340921359,0.11848375525172881,0.35902555105482137,815,886,191,531
ENSMUSG00000001289,Pfdn5,56612,prefoldin 5,6296.926561243269,-0.6075388413366438,0.3893238624059065,-1.5604973134249547,0.11864240435193338,0.3592756837366758,6433,7623,2310,11499
ENSMUSG00000042558,Adprs,100206,ADP-ribosylserine hydrolase,877.320662645421,0.4417985507406627,0.2830921550218321,1.560617427588522,0.11861404429672155,0.3592756837366758,1218,1632,364,794
ENSMUSG00000001750,Tcirg1,27060,"T cell, immune regulator 1, ATPase, H+ transporting, lysosomal V0 protein A3",676.8929320096854,-0.41211401435497613,0.2642045996729587,-1.5598290675677287,0.1188002804031382,0.35928100790791145,775,858,375,832
ENSMUSG00000002346,Slc25a42,73095,"solute carrier family 25, member 42",343.1430328294616,0.5267093740300819,0.3375646570145059,1.5603214468256612,0.11868393765884364,0.35928100790791145,531,607,146,281
ENSMUSG00000018507,Trpv2,22368,"transient receptor potential cation channel, subfamily V, member 2",1092.3853569181015,-0.5584429764633841,0.3582333547733966,-1.558880458846809,0.11902467620588297,0.35928100790791145,916,1588,534,1633
ENSMUSG00000021134,Srsf5,20384,serine and arginine-rich splicing factor 5,9479.8390909612,-0.6972020149574315,0.44716241706083615,-1.559169528468171,0.11895626088764667,0.35928100790791145,9924,10407,3073,18917
ENSMUSG00000025786,Zdhhc3,69035,"zinc finger, DHHC domain containing 3",1291.4375318148757,-0.37089185885438336,0.23783321854907855,-1.5594619671593404,0.11888707956697961,0.35928100790791145,1453,1719,669,1657
ENSMUSG00000037104,Socs5,56468,suppressor of cytokine signaling 5,387.082397951558,0.6352049827368613,0.40732326293779214,1.5594615887034964,0.11888716907672753,0.35928100790791145,677,641,179,252
ENSMUSG00000044894,Uqcrq,22272,"ubiquinol-cytochrome c reductase, complex III subunit VII",935.9097110815773,0.4277830327881814,0.2742172596026472,1.5600149801221765,0.11875634120951718,0.35928100790791145,1340,1684,401,827
ENSMUSG00000062190,Lancl2,71835,LanC (bacterial lantibiotic synthetase component C)-like 2,45.95971513003272,1.2806348676915824,0.8211057813426565,1.559646633589052,0.11884340984695087,0.35928100790791145,96,85,18,18
ENSMUSG00000070691,Runx3,12399,runt related transcription factor 3,431.26612034037146,-0.5013870950415096,0.32162110664123283,-1.558937161424561,0.11901125373839525,0.35928100790791145,510,494,208,632
ENSMUSG00000073643,Wdfy1,69368,WD repeat and FYVE domain containing 1,266.3352474391029,0.5427349650896768,0.3481196020478905,1.5590474132939323,0.11898515863618377,0.35928100790791145,457,429,102,241
ENSMUSG00000026504,Sdccag8,76816,serologically defined colon cancer antigen 8,51.00897122279528,1.1201096801199275,0.7188957377065239,1.558097539558917,0.11921012787673481,0.3597257997482039,117,78,15,36
ENSMUSG00000057551,Zfp317,244713,zinc finger protein 317,822.168421615421,0.4703761641672276,0.30207058671267845,1.5571730080911088,0.11942941500584574,0.36027237587386435,1348,1330,371,656
ENSMUSG00000017210,Med24,23989,mediator complex subunit 24,591.2852942359616,0.5085672559199871,0.3266692392664622,1.5568262780480282,0.11951173641534431,0.3604055621953628,910,1048,188,640
ENSMUSG00000000184,Ccnd2,12444,cyclin D2,683.346124190887,1.016111954975375,0.6528158433401936,1.5565062725444019,0.1195877522676559,0.3605196541862091,1399,1158,346,184
ENSMUSG00000026571,Dcaf6,74106,DDB1 and CUL4 associated factor 6,233.81178474071157,-0.5961420092577568,0.3831339477889511,-1.5559623799928608,0.11971703836241787,0.3607942151988348,221,304,137,302
ENSMUSG00000037572,Wdhd1,218973,WD repeat and HMG-box DNA binding protein 1,337.6184901690332,0.627659411996588,0.40370579706488713,1.554744609960865,0.1200069056271653,0.36155239404329764,528,623,154,227
ENSMUSG00000030615,Tmem126a,66271,transmembrane protein 126A,191.58827976835474,0.6002113900242416,0.3861505451412048,1.554345572151816,0.12010200854098464,0.36172349749409155,321,327,74,164
ENSMUSG00000025050,Pcgf6,71041,polycomb group ring finger 6,367.5176646752783,0.47816959237920154,0.30768148045037086,1.5541058619429338,0.12015916718280474,0.3617252179128609,573,630,146,338
ENSMUSG00000042632,Pla2g6,53357,"phospholipase A2, group VI",280.5691642988759,0.5594487215556003,0.36000054612576876,1.5540218690672567,0.12017920023222248,0.3617252179128609,466,471,119,224
ENSMUSG00000021461,Fancc,14088,"Fanconi anemia, complementation group C",178.62971146559224,0.7134988371144012,0.45945645253208367,1.5529193967834805,0.1204423922003679,0.36240186971187816,326,294,77,120
ENSMUSG00000094525,Trbv12-2,100124674,"T cell receptor beta, variable 12-2",197.34949479911631,0.7409031838681966,0.4771764513190748,1.5526817843170868,0.12049917621580535,0.362457222628109,376,313,87,124
ENSMUSG00000018574,Acadvl,11370,"acyl-Coenzyme A dehydrogenase, very long chain",152.53001916474054,-1.0990276134964232,0.7081787609834862,-1.5519070523523524,0.12068446522530223,0.36287803232430804,137,137,41,367
ENSMUSG00000024817,Uhrf2,109113,"ubiquitin-like, containing PHD and RING finger domains 2",171.78854747956137,-0.6515327961422481,0.41989843234683316,-1.551643792763881,0.12074747852082605,0.36287803232430804,165,211,107,214
ENSMUSG00000074649,BC029722,613262,cDNA sequence BC029722,993.4129408892882,-0.40005910878869,0.2578340043189155,-1.5516150006880236,0.1207543716969896,0.36287803232430804,1166,1244,482,1374
ENSMUSG00000021182,Ccdc88c,68339,coiled-coil domain containing 88C,8504.493590284234,0.4335768290823899,0.27949949534316676,1.5512615811704722,0.12083900975770469,0.3629013772685266,13956,13470,3977,6662
ENSMUSG00000066637,Ttc32,75516,tetratricopeptide repeat domain 32,127.30174723844074,0.7135566015674912,0.45995816074242135,1.5513511064044065,0.12081756557318545,0.3629013772685266,223,222,41,117
ENSMUSG00000001151,Pcnt,18541,pericentrin (kendrin),3511.8262355386582,-0.3353644071769427,0.21633897556725695,-1.5501802497566246,0.12109825886104125,0.36327136444850333,4429,4287,1878,4270
ENSMUSG00000018900,Slc22a5,20520,"solute carrier family 22 (organic cation transporter), member 5",353.6626785651219,0.6924957586324733,0.4468116465507485,1.5498605821453675,0.12117498241471364,0.36327136444850333,531,698,165,212
ENSMUSG00000025747,Tyms,22171,thymidylate synthase,62.72277665523147,0.9511802377356637,0.6137746468851997,1.549722267875904,0.12120819106287917,0.36327136444850333,108,125,19,50
ENSMUSG00000027519,Rab22a,19334,"RAB22A, member RAS oncogene family",213.42732392617006,-1.0111213596862911,0.6524176047305588,-1.5498069830655061,0.12118785047342351,0.36327136444850333,118,286,77,454
ENSMUSG00000032228,Tcf12,21406,transcription factor 12,1875.563411441796,-0.48690636500235657,0.3140670150954241,-1.5503263367355469,0.12106320912080014,0.36327136444850333,2374,2004,831,2909
ENSMUSG00000063049,Ing2,69260,"inhibitor of growth family, member 2",395.9754808735914,0.48624065662061267,0.31362909387087945,1.5503684642879372,0.12105310319369283,0.36327136444850333,654,645,142,397
ENSMUSG00000118663,Spata5l1,214616,spermatogenesis associated 5-like 1,912.1754566756916,0.4116580047800016,0.26565006342528086,1.5496250950295303,0.12123152609375494,0.36327136444850333,1401,1525,399,798
ENSMUSG00000079480,Pin4,69713,"peptidyl-prolyl cis/trans isomerase, NIMA-interacting, 4 (parvulin)",584.5216922232183,-0.7456874214747717,0.48152188539783,-1.5486054613253768,0.1214765922902085,0.36389022347847355,568,664,200,1160
ENSMUSG00000002968,Med25,75613,mediator complex subunit 25,1666.7682694838704,0.3893801242463612,0.2516135750340169,1.5475322593135883,0.12173495181177381,0.36408660595716447,2630,2677,742,1454
ENSMUSG00000021238,Aldh6a1,104776,"aldehyde dehydrogenase family 6, subfamily A1",336.28441904567086,-0.5076626156462499,0.32792399865968797,-1.5481105918481148,0.12159567239520358,0.36408660595716447,346,437,181,450
ENSMUSG00000045822,Zswim3,67538,zinc finger SWIM-type containing 3,186.81604522441523,-0.6435389741384264,0.4157297899146207,-1.5479741643498568,0.12162851689744539,0.36408660595716447,170,242,103,263
ENSMUSG00000046364,Rpl27a,26451,ribosomal protein L27A,12960.106105072613,0.4582064210065579,0.2960406780390905,1.547781960376588,0.12167480118632386,0.36408660595716447,19646,22571,6161,9666
ENSMUSG00000049295,Zfp219,69890,zinc finger protein 219,697.1106740672328,0.5147272097683702,0.33258369010192895,1.5476622128121154,0.12170364434172967,0.36408660595716447,1143,1157,321,518
ENSMUSG00000038976,Ppp1r9b,217124,"protein phosphatase 1, regulatory subunit 9B",685.5908019451597,-0.7842227927493635,0.5070737040615072,-1.5465656895003148,0.12196800855710539,0.36466812438131385,843,565,238,1372
ENSMUSG00000030979,Uros,22276,uroporphyrinogen III synthase,234.5520795772785,0.6268022325383834,0.40544275558666826,1.5459697427110568,0.12211187539376481,0.36498269308892917,371,428,102,170
ENSMUSG00000038685,Rtel1,269400,regulator of telomere elongation helicase 1,403.8054274294208,0.5152632164783283,0.3334470853372721,1.5452623193786639,0.12228282579755895,0.3653779877153644,574,765,167,345
ENSMUSG00000022052,Ppp2r2a,71978,"protein phosphatase 2, regulatory subunit B, alpha",2243.9214725756524,0.36728619110109983,0.2377194731003982,1.5450404054445324,0.12233649030848512,0.3654226958218021,3527,3571,992,2011
ENSMUSG00000051166,Eml5,319670,echinoderm microtubule associated protein like 5,774.2477114508549,-0.5364568585702294,0.34738625957466,-1.5442661987468,0.12252385757061592,0.36579743691134226,820,962,330,1260
ENSMUSG00000070639,Lrrc8b,433926,"leucine rich repeat containing 8 family, member B",496.23772390329543,-0.6127612387109487,0.39687507828400886,-1.5439650213371396,0.12259680664860785,0.36585304942356367,512,590,356,491
ENSMUSG00000057191,AB124611,382062,cDNA sequence AB124611,311.1107065784373,-0.7452763681940466,0.48334749440520447,-1.541905930662091,0.1230964545704952,0.36699612379368984,216,443,214,360
ENSMUSG00000104713,Gbp6,100702,guanylate binding protein 6,2399.4490159570983,0.7026838743580973,0.45589804805194517,1.5413180147637597,0.12323940656020527,0.36730633735525825,4400,3938,486,2925
ENSMUSG00000028608,Czib,74098,CXXC motif containing zinc binding protein,656.6465839158426,-0.5850084594786713,0.3796457558192732,-1.5409324363872492,0.12333323046377738,0.36735372580567,627,858,278,1097
ENSMUSG00000039804,Ncoa5,228869,nuclear receptor coactivator 5,214.38424019234697,-0.725788059860362,0.4709889377955352,-1.540987487428929,0.1233198313223697,0.36735372580567,282,168,129,289
ENSMUSG00000041143,Tmco4,77056,transmembrane and coiled-coil domains 4,459.2443809570137,0.6834484718787949,0.44357503679855387,1.540773071477369,0.12337202547445239,0.36735372580567,714,877,220,264
ENSMUSG00000030760,Acer3,66190,alkaline ceramidase 3,88.96062140085304,0.9486993550172982,0.6159225762596893,1.5402899513417112,0.12348969209104217,0.36758816920668985,151,181,19,89
ENSMUSG00000022664,Slc35a5,74102,"solute carrier family 35, member A5",206.32730599432838,-0.6281227573064557,0.407865518947612,-1.540024170043005,0.12355446196264774,0.36765529463681107,247,208,104,311
