gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,57-CD8-B_S47_L002,58-CD8-B_S51_L002,60-CD8-B_S55_L002,SRR6927755,SRR6927757
ENSMUSG00000023079,Gtf2ird1,57080,general transcription factor II I repeat domain-containing 1,178.8315808923353,-1.0616201452395067,0.47089852831231743,-2.2544562817902896,0.02416747802180781,0.12650538155103483,132,92,220,163,295
ENSMUSG00000050608,Micos10,433771,mitochondrial contact site and cristae organizing system subunit 10,531.9942369177085,0.8465665990207941,0.37562875978203847,2.2537321144206874,0.02421302575916811,0.1266654204680291,786,763,627,231,396
ENSMUSG00000025503,Taldo1,21351,transaldolase 1,2457.059759743907,0.6434292357160538,0.2855636033863313,2.253190631039824,0.024247131884376102,0.1267654441346956,3853,2298,4015,1328,1719
ENSMUSG00000025366,Esyt1,23943,extended synaptotagmin-like protein 1,13524.654535483005,0.512553829132242,0.2275804312428186,2.2521876170687496,0.024310418216934682,0.12701780586599784,21039,11717,21954,7057,11554
ENSMUSG00000027363,Usp8,84092,ubiquitin specific peptidase 8,422.28130143914,-1.307417781831689,0.5807216111453948,-2.251367534356065,0.024362268626852195,0.12705328626050721,409,289,210,188,1205
ENSMUSG00000030615,Tmem126a,66271,transmembrane protein 126A,245.04134750869935,0.8716823952249292,0.38714867705889794,2.2515442951967466,0.02435108468013952,0.12705328626050721,420,277,345,114,163
ENSMUSG00000070493,Chchd2,14004,coiled-coil-helix-coiled-coil-helix domain containing 2,1929.6854979483376,0.6559632120806776,0.29134526211750034,2.251497784151801,0.024354027078335568,0.12705328626050721,3374,1927,2655,1029,1358
ENSMUSG00000022533,Atp13a3,224088,ATPase type 13A3,993.0078136451094,1.1982901336753262,0.5324030466880822,2.250719903143916,0.02440328335494035,0.12716383562101563,1213,1983,893,388,555
ENSMUSG00000048379,Socs4,67296,suppressor of cytokine signaling 4,985.9641939081249,-0.5442000859303695,0.2418067132868157,-2.2505582187243665,0.02441353221994673,0.12716383562101563,1064,694,1182,656,1592
ENSMUSG00000030431,Tmem238,664968,transmembrane protein 238,107.61713917147068,1.4033730993503157,0.6236998874221504,2.250077525507784,0.024444024474032523,0.12724430955436375,215,124,163,46,38
ENSMUSG00000026576,Atp1b1,11931,"ATPase, Na+/K+ transporting, beta 1 polypeptide",270.71465054122535,-1.9928927594257613,0.8861213735134102,-2.249006534538354,0.02451208033192002,0.12732609647166046,24,221,134,224,729
ENSMUSG00000030512,Snrpa1,68981,small nuclear ribonucleoprotein polypeptide A',636.6224258173718,0.8477832347597213,0.3769797080555036,2.2488829415584886,0.02451994457410272,0.12732609647166046,1191,452,1180,277,473
ENSMUSG00000031631,Cfap97,66756,cilia and flagella associated protein 97,308.6512539462082,2.30129042202882,1.0230959505465356,2.249339781669037,0.024490886650998907,0.12732609647166046,527,824,39,38,144
ENSMUSG00000074862,BC025920,268319,zinc finger protein pseudogene,91.00122483669071,-1.2367339867010103,0.5498984878115628,-2.2490223452383993,0.024511074452100486,0.12732609647166046,98,50,60,82,168
ENSMUSG00000022820,Ndufb4,68194,NADH:ubiquinone oxidoreductase subunit B4,146.9821763884688,-2.055891230080747,0.9151662659157719,-2.246467452581958,0.024674082027217853,0.12796414893757968,27,131,35,190,262
ENSMUSG00000031820,Babam1,68251,BRISC and BRCA1 A complex member 1,94.57643567042652,-1.547586449138095,0.6889654397834317,-2.246246850385646,0.02468820085898215,0.12796414893757968,93,25,80,64,247
ENSMUSG00000070462,Tlnrd1,80889,talin rod domain containing 1,520.8078280859003,0.8872229438933025,0.3949660943832103,2.2463268531411886,0.024683079768420997,0.12796414893757968,1063,415,829,247,329
ENSMUSG00000024177,Nme4,56520,NME/NM23 nucleoside diphosphate kinase 4,156.69945646848467,-1.0812923789180475,0.4814314099703935,-2.2459946661655157,0.024704349554611083,0.127969438384847,109,110,153,161,224
ENSMUSG00000039218,Srrm2,75956,serine/arginine repetitive matrix 2,14733.23639388096,-0.8079902781469787,0.35995690493820287,-2.244686147320035,0.024788287962362408,0.12832565965338041,12661,12660,13113,7735,32147
ENSMUSG00000024515,Smad4,17128,SMAD family member 4,832.0872796814801,-0.8400184752903791,0.3745800749307285,-2.2425604870887077,0.02492517066065801,0.1289553630694227,922,501,823,446,1823
ENSMUSG00000074305,Peak1,244895,pseudopodium-enriched atypical kinase 1,1060.6459718805581,-0.49325112995517467,0.21997795326850875,-2.2422752945296485,0.02494358545276387,0.1289717538783188,1231,837,1115,723,1620
ENSMUSG00000024847,Aip,11632,aryl-hydrocarbon receptor-interacting protein,416.27029766590505,-1.9263283887396103,0.8594682139155728,-2.2413026538394325,0.025006477180295715,0.12921795385957327,281,24,452,617,537
ENSMUSG00000033972,Zfp944,319615,zinc finger protein 944,162.1579596764025,-1.014937386513778,0.45293277877230037,-2.240812398839454,0.025038229472981736,0.12928661875758388,183,105,115,124,308
ENSMUSG00000074865,Zfp934,77117,zinc finger protein 934,58.56467048426186,-1.6779028770278277,0.7488546199772561,-2.2406256598627756,0.025050333153289982,0.12928661875758388,32,18,63,65,108
ENSMUSG00000041926,Rnpep,215615,arginyl aminopeptidase (aminopeptidase B),252.21137635904103,-1.2914160045635572,0.5765936819389688,-2.239733186497612,0.02510824972330395,0.12950651488379764,353,101,127,192,552
ENSMUSG00000038214,Bend3,331623,BEN domain containing 3,191.41407404105368,-0.9346844906544975,0.417513997741316,-2.2386901893373428,0.025176081316990537,0.1297772528095204,157,154,167,147,346
ENSMUSG00000026581,Sell,20343,"selectin, lymphocyte",5732.1479229838,-0.6089617948648133,0.2720812004444061,-2.2381619673471027,0.025210494842526524,0.1298755029676808,5252,4960,6008,4964,7277
ENSMUSG00000029455,Aldh2,11669,"aldehyde dehydrogenase 2, mitochondrial",97.2430191260529,-2.283768344625291,1.0210207741880999,-2.2367501253256172,0.025302675906487538,0.1301918099105706,43,32,59,204,30
ENSMUSG00000110206,Flt3l,14256,FMS-like tyrosine kinase 3 ligand,1567.2514188952011,0.6979658791654628,0.31202388151582683,2.236898905861665,0.025292948094462264,0.1301918099105706,1805,1606,3078,690,1344
ENSMUSG00000005823,Gpr108,78308,G protein-coupled receptor 108,941.9034028329801,0.5523194129018006,0.24702956977738683,2.2358433178648567,0.025362036311219763,0.13041791194930577,1416,987,1366,381,996
ENSMUSG00000032030,Cul5,75717,cullin 5,360.4300019257467,-0.721437478540104,0.3229601541321551,-2.2338281342437436,0.02549438361536839,0.13093927808281797,425,260,315,292,542
ENSMUSG00000032193,Ldlr,16835,low density lipoprotein receptor,373.69272975337617,-1.2360116174014983,0.5532673473089654,-2.2340223463635254,0.025481602756808327,0.13093927808281797,344,111,441,448,461
ENSMUSG00000031880,Rrad,56437,Ras-related associated with diabetes,728.5118119544666,0.6390983705046214,0.2862842120347511,2.2323912519040463,0.025589115491361815,0.1313460727799937,1023,667,1327,312,680
ENSMUSG00000105388,Rpl36a-ps2,100040331,"ribosomal protein L36A, pseudogene 2",5848.44249527301,-0.6645391412489763,0.29806987845591526,-2.2294743255892664,0.025782361727817997,0.13225773065834595,6521,5086,4591,3724,10531
ENSMUSG00000022300,Dcaf13,223499,DDB1 and CUL4 associated factor 13,108.26567884287715,-1.8631819503040932,0.8363745370993058,-2.2276885147244396,0.025901293437286806,0.13270686928286438,106,12,83,81,298
ENSMUSG00000039585,Myo9a,270163,myosin IXa,335.91701932756615,-0.9474287720761098,0.42529605163963735,-2.2276923766950154,0.02590103572620217,0.13270686928286438,217,276,337,241,647
ENSMUSG00000027184,Caprin1,53872,cell cycle associated protein 1,7331.163738359332,0.4539670141135043,0.20398550010498723,2.2254866835135667,0.026048584101233403,0.1331409808036706,10654,7950,9877,3214,7915
ENSMUSG00000037816,Fbxw17,109082,F-box and WD-40 domain protein 17,172.68879630795897,1.0741094863699607,0.482641547536446,2.2254807773026437,0.02604898016669522,0.1331409808036706,395,159,230,59,130
ENSMUSG00000047843,Bri3,55950,brain protein I3,325.5161148868854,0.9298086429626972,0.4177290400702115,2.2258654624692022,0.026023194378268406,0.1331409808036706,654,248,557,142,220
ENSMUSG00000115783,Bc1,100568459,brain cytoplasmic RNA 1,134.67863621164375,1.3072463852982794,0.5872253661499988,2.2261408662723894,0.026004747373542202,0.1331409808036706,224,168,224,23,124
ENSMUSG00000069895,Atxn1l,52335,ataxin 1-like,802.9678293969058,-0.5830767757553161,0.26203709145704807,-2.2251688587792597,0.026069904555376333,0.13316746535865243,851,656,811,528,1341
ENSMUSG00000040782,Cop1,26374,"COP1, E3 ubiquitin ligase",315.328651691089,0.9628933112456318,0.4331510912584937,2.222996387814711,0.02621604354577369,0.13383313962202756,717,277,415,103,274
ENSMUSG00000033450,Tagap,72536,T cell activation Rho GTPase activating protein,4665.510221639253,0.8271646222892015,0.3726533947861647,2.2196621146141537,0.02644171239423123,0.13482245035732487,5042,4850,9934,2315,2950
ENSMUSG00000039637,Coro7,78885,coronin 7,684.9241702717109,-0.8805614814521214,0.3966761524563359,-2.219849809471592,0.026428964476627688,0.13482245035732487,888,279,713,536,1183
ENSMUSG00000032440,Tgfbr2,21813,"transforming growth factor, beta receptor II",3634.17407668287,-0.49729996450794073,0.22409239847419452,-2.2191737332188337,0.0264749073315621,0.1348291638276242,3496,2962,4372,2443,5639
ENSMUSG00000036513,Commd2,52245,COMM domain containing 2,108.47915493584475,1.300767723648053,0.5861302016539329,2.2192470546263734,0.02646992143179522,0.1348291638276242,128,171,177,39,60
ENSMUSG00000000915,Hip1r,29816,huntingtin interacting protein 1 related,116.90066061054216,1.3283960293836188,0.5989534809861202,2.2178617731656565,0.02656425864485311,0.13514146995782728,278,117,156,25,96
ENSMUSG00000068735,Trp53i11,277414,transformation related protein 53 inducible protein 11,453.088370039544,-1.7873152648192738,0.8059791562805838,-2.217570083409278,0.02658415959449398,0.13514146995782728,675,99,82,571,737
ENSMUSG00000025868,Higd2a,67044,"HIG1 domain family, member 2A",1064.5879541088336,-0.6048924008896781,0.2728137284709572,-2.2172359297309807,0.026606973531482225,0.13517620967135624,1356,747,1004,698,1808
ENSMUSG00000044533,Rps2,16898,ribosomal protein S2,35429.70571961892,0.5005743503783066,0.22579354875236005,2.216955945571826,0.026626102129408632,0.13519219562585091,59745,34880,46426,18762,30081
ENSMUSG00000025494,Sigirr,24058,single immunoglobulin and toll-interleukin 1 receptor (TIR) domain,1308.8439611287272,0.6226051022278588,0.28116017072773114,2.2144142984988258,0.026800292193143557,0.13573368629707913,1842,1279,2238,685,987
ENSMUSG00000032314,Etfa,110842,"electron transferring flavoprotein, alpha polypeptide",727.1072513784367,0.7290114973622146,0.3291755595267732,2.2146586411526132,0.02678350368979041,0.13573368629707913,1487,668,924,316,613
ENSMUSG00000040033,Stat2,20847,signal transducer and activator of transcription 2,1642.0303160110652,0.51586264437844,0.23297611587967873,2.2142297395191313,0.026812979052183383,0.13573368629707913,2274,1876,2284,716,1686
ENSMUSG00000044447,Dock5,68813,dedicator of cytokinesis 5,609.7635571807745,0.9648423689702302,0.4355967967449784,2.214989587113746,0.0267607792533754,0.13573368629707913,1380,395,1015,202,524
ENSMUSG00000069662,Marcks,17118,myristoylated alanine rich protein kinase C substrate,107.59360241415658,-2.316359087898859,1.0458006370290471,-2.2149145887683392,0.02676592756244307,0.13573368629707913,52,68,11,205,78
ENSMUSG00000020101,Vsir,74048,V-set immunoregulatory receptor,2953.794852284827,-0.7104210524536332,0.3213496234932059,-2.2107418229747924,0.02705372056907705,0.13687046787908058,3886,1413,3277,2089,5033
ENSMUSG00000121500,Pisd-ps1,236604,"phosphatidylserine decarboxylase, pseudogene 1",271.6921142919943,0.9492677050656387,0.4298699146916719,2.2082673679234093,0.02722564066814183,0.13765791656414328,299,362,486,103,210
ENSMUSG00000021290,Atp5mpl,70257,ATP synthase membrane subunit 6.8PL,597.3229406614737,0.8858807013394849,0.4012083112878036,2.2080317790425967,0.027242057951485935,0.13765864289821955,1101,645,818,312,319
ENSMUSG00000001521,Tulp3,22158,tubby-like protein 3,209.48909317556215,-1.3334320802383712,0.604340879589284,-2.2064237672364393,0.027354342429705417,0.13777760485850413,79,183,162,195,393
ENSMUSG00000002728,Naa20,67877,"N(alpha)-acetyltransferase 20, NatB catalytic subunit",503.6239712819494,0.680019142479332,0.3081454716426273,2.2068120581307338,0.027327192291096855,0.13777760485850413,696,577,776,248,387
ENSMUSG00000024425,Ndfip1,65113,Nedd4 family interacting protein 1,2638.465987304288,0.7060337352833796,0.32003054256110164,2.2061448561540984,0.02737385885546448,0.13777760485850413,4734,2370,4024,1431,1691
ENSMUSG00000028228,Cpne3,70568,copine III,795.4439559094665,0.7612811011982523,0.3449806548910078,2.206735625331714,0.027332534798877674,0.13777760485850413,1011,718,1657,349,642
ENSMUSG00000034312,Iqsec1,232227,IQ motif and Sec7 domain 1,786.8189802376544,0.8456928525110049,0.38314667748293363,2.2072300301982244,0.027297992769164895,0.13777760485850413,978,965,1351,220,834
ENSMUSG00000037029,Zfp146,26465,zinc finger protein 146,803.1425601562008,-0.6482616036778838,0.2938545764427017,-2.20606264338472,0.027379613874825088,0.13777760485850413,959,556,793,495,1465
ENSMUSG00000063108,Zfp26,22688,zinc finger protein 26,440.40555703529054,-1.2574322665950677,0.5697380089952062,-2.2070359476501906,0.027311548023038496,0.13777760485850413,622,225,161,373,871
ENSMUSG00000056735,A930024E05Rik,109202,RIKEN cDNA A930024E05 gene,127.5425647981012,-1.1595725031068407,0.5257172992681123,-2.205695921973963,0.027405297648684837,0.13782485898348693,127,89,78,93,270
ENSMUSG00000028581,Laptm5,16792,lysosomal-associated protein transmembrane 5,42031.04367073512,0.4128714732267283,0.187251034899861,2.2049088991552206,0.02746048791642198,0.13786653601454738,64236,37254,63996,19536,44711
ENSMUSG00000028863,Meaf6,70088,MYST/Esa1-associated factor 6,369.0350586986934,-0.9532688076725151,0.4323448805898406,-2.2048805258708906,0.027462479392896602,0.13786653601454738,243,213,494,295,652
ENSMUSG00000047604,Frat2,212398,frequently rearranged in advanced T cell lymphomas 2,540.7681222562509,0.6923960426228848,0.3140215675890744,2.2049314890655776,0.02745890245500709,0.13786653601454738,1027,483,766,244,455
ENSMUSG00000068856,Sf3b4,107701,"splicing factor 3b, subunit 4",1632.4999875528028,0.45356232381606354,0.2057793209627013,2.204120033510434,0.027515903605621582,0.13805280462630662,2464,1705,2205,764,1663
ENSMUSG00000021733,Slc4a7,218756,"solute carrier family 4, sodium bicarbonate cotransporter, member 7",540.4196947998996,0.9627314630355737,0.43686362036567505,2.203734571053829,0.027543016371803605,0.13810692085897255,633,465,1308,216,390
ENSMUSG00000003166,Dgcr2,13356,DiGeorge syndrome critical region gene 2,566.6713303609207,0.7785629123299272,0.3535198167021845,2.2023175945064812,0.02764288221304336,0.13842555419303926,1173,560,675,224,499
ENSMUSG00000009828,Cilk1,56542,ciliogenesis associated kinase 1,172.97629467921735,-1.4043746176524434,0.6377327210333543,-2.2021366809858147,0.027655655111270404,0.13842555419303926,83,162,88,147,365
ENSMUSG00000042419,Nfkbil1,18038,nuclear factor of kappa light polypeptide gene enhancer in B cells inhibitor like 1,371.4656774839033,0.7352776049909551,0.3338813558831468,2.2022122290898163,0.027650320627722654,0.13842555419303926,659,415,465,161,312
ENSMUSG00000041649,Klf8,245671,Kruppel-like factor 8,67.7870736637606,1.6284981947820345,0.7396826350688104,2.2016174472320014,0.027692342444883628,0.1385272174697047,77,68,186,20,32
ENSMUSG00000059263,Usp47,74996,ubiquitin specific peptidase 47,2170.735725102007,0.5234512861682409,0.23781984985409,2.201041193531132,0.02773310774893824,0.13864914801907127,2825,2439,3273,920,2269
ENSMUSG00000021710,Nln,75805,neurolysin (metallopeptidase M3 family),277.35019751261274,0.7994414500191284,0.3637073210335959,2.1980350787200225,0.02794660625812133,0.13963398838597066,419,270,492,129,201
ENSMUSG00000096656,Trav12-2,100043322,T cell receptor alpha variable 12-2,113.30380101451736,1.023876516988673,0.4659247954408131,2.1975145495744215,0.027983718523034253,0.1397368801572295,180,124,195,41,85
ENSMUSG00000032596,Uba7,74153,ubiquitin-like modifier activating enzyme 7,2310.6867464279458,0.7383618913631254,0.33603912880324177,2.197249748839375,0.028002614368922367,0.13974874038154236,2764,3413,2993,976,1985
ENSMUSG00000046034,Otulin,432940,OTU deubiquitinase with linear linkage specificity,965.9906460989524,0.6909576298742722,0.3147782043603042,2.1950618572160807,0.028159160836650175,0.1404471353285518,1820,889,1342,491,701
ENSMUSG00000054008,Ndst1,15531,N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1,1147.5053403583363,-0.5345411646400042,0.24359433717909995,-2.1943907679881285,0.028207329035628108,0.14060447631843145,1188,809,1433,880,1603
ENSMUSG00000121483,Gm20257,100504501,caspase 8 pseudogene,44.61271799372673,-1.9525859322820591,0.8901328973235408,-2.193589224882162,0.028264953744514217,0.14080874188742387,38,19,16,26,141
ENSMUSG00000048832,Vps37c,107305,vacuolar protein sorting 37C,386.328649829554,0.7807744586496336,0.35608941679110495,2.1926359555573773,0.02833361841753159,0.14104982125284163,719,332,611,181,283
ENSMUSG00000020948,Klhl28,66689,kelch-like 28,542.7910057711155,-0.5972455677013423,0.27293537590772926,-2.188230696424094,0.028652802183028604,0.14248915559449674,569,448,538,409,808
ENSMUSG00000048170,Mcmbp,210711,minichromosome maintenance complex binding protein,826.7513233778325,-0.7678074327623553,0.35097966270105824,-2.1876123159202074,0.028697853959616094,0.14262934585451972,865,734,587,697,1226
ENSMUSG00000044709,Gemin7,69731,gem nuclear organelle associated protein 7,450.7214731458702,0.7330742559483951,0.33525870020596965,2.186592787891928,0.028772264314206434,0.14283132854100483,705,472,700,231,308
ENSMUSG00000049907,Rasl11b,68939,"RAS-like, family 11, member B",141.05974038044297,1.2649344005053629,0.5784623509549757,2.1867186315878637,0.02876307062142398,0.14283132854100483,202,107,361,44,95
ENSMUSG00000036940,Kdm1a,99982,lysine (K)-specific demethylase 1A,1167.8198391853423,0.7597288559867683,0.3474948141905335,2.186302715787305,0.0287934655888285,0.14285274217941366,2266,853,1958,553,861
ENSMUSG00000032053,Pou2af1,18985,"POU domain, class 2, associating factor 1",435.9885334188935,-1.0093385735375395,0.4617933429525584,-2.1856932087503744,0.028838058087541654,0.142990113342623,458,282,343,517,449
ENSMUSG00000073437,D330041H03Rik,654822,RIKEN cDNA D330041H03 gene,182.34337723903573,-1.1068458885416546,0.5068341652340199,-2.1838422988525092,0.028973838199140033,0.1435792017144262,113,160,141,154,333
ENSMUSG00000027881,Prpf38b,66921,PRP38 pre-mRNA processing factor 38 (yeast) domain containing B,3958.36219886928,0.4914165479955699,0.2251013783190946,2.1830899111553093,0.029029189400640986,0.14376926998830333,5740,3944,6004,1594,4427
ENSMUSG00000035666,Gtf3c4,269252,"general transcription factor IIIC, polypeptide 4",682.1196795089071,-0.5956922449283876,0.27295839335254557,-2.182355477741283,0.029083307511068617,0.14394517703906323,644,569,738,521,1000
ENSMUSG00000037999,Arap2,212285,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",1523.2470378335331,0.691455829392225,0.3168696103024821,2.182146242210368,0.029098741309468986,0.14394517703906323,2600,1128,2788,598,1464
ENSMUSG00000066551,Hmgb1,15289,high mobility group box 1,2761.3195011507974,0.5003367248110656,0.22934126132485308,2.1816254167293425,0.029137189468676432,0.1440511313357884,4184,3143,3459,1349,2579
ENSMUSG00000035722,Abca7,27403,"ATP-binding cassette, sub-family A (ABC1), member 7",3888.9248341149837,0.43479204343123407,0.19934576584902672,2.1810949511740376,0.02917639420611679,0.14416070011071375,5493,3740,6021,1736,4203
ENSMUSG00000037426,Depdc5,277854,DEP domain containing 5,582.2619225756571,0.5429800734071006,0.24899962081554355,2.1806461858403186,0.02920959622120971,0.14420272031407622,866,594,871,260,571
ENSMUSG00000024570,Rbfa,68731,ribosome binding factor A,1071.4136333497472,0.46610161733974925,0.2139757256197009,2.1782920281721663,0.02938430229500282,0.1449340018154104,1552,1043,1635,509,1064
ENSMUSG00000038271,Iffo1,320678,intermediate filament family orphan 1,718.4998746966908,0.6231198082942587,0.2863673014085698,2.1759460847285523,0.029559292278180865,0.14563998749514712,1169,601,1223,328,640
ENSMUSG00000024084,Qpct,70536,glutaminyl-peptide cyclotransferase (glutaminyl cyclase),154.71329628612273,1.3159535956062354,0.604918801512998,2.1754218786303654,0.02959851645138773,0.14573565230633806,240,116,387,33,129
ENSMUSG00000027678,Ncoa3,17979,nuclear receptor coactivator 3,3151.552408093611,-0.48762308088050726,0.2242685499905991,-2.1742820422254816,0.029683960208760834,0.14607133182426288,3039,2474,3956,2232,4625
ENSMUSG00000039195,Bbln,73737,bublin coiled coil protein,328.7469946558938,0.8835553594560293,0.40653237701478917,2.1733948128414053,0.02975061490934563,0.14631421599892716,546,296,594,162,197
ENSMUSG00000016495,Plgrkt,67759,"plasminogen receptor, C-terminal lysine transmembrane protein",1167.691829629758,0.5705108306982565,0.2627159388340528,2.171588192289412,0.029886738437613424,0.14678529339491866,1525,1417,1654,529,1101
ENSMUSG00000029267,Mtf2,17765,metal response element binding transcription factor 2,489.3198391952548,1.0599514339628007,0.488117089006265,2.1715106023448323,0.02989259658316323,0.14678529339491866,549,870,592,150,408
ENSMUSG00000039176,Polg,18975,"polymerase (DNA directed), gamma",1380.9082381953629,0.5423721345493077,0.24977613432557122,2.1714329754273143,0.02989845850803226,0.14678529339491866,2030,1450,2023,735,1115
ENSMUSG00000026439,Rbbp5,213464,"retinoblastoma binding protein 5, histone lysine methyltransferase complex subunit",875.7031129141689,-0.7771654468699305,0.358253005608608,-2.169320102561777,0.03005839007624812,0.14745531997709987,1208,550,658,773,1237
ENSMUSG00000061759,Armt1,73419,acidic residue methyltransferase 1,72.42411059561701,-1.394492309924946,0.6428691478331111,-2.169169751924316,0.030069798671296524,0.14745531997709987,47,41,65,48,180
ENSMUSG00000046562,Unc119b,106840,unc-119 lipid binding chaperone B,1741.8599983856434,0.8191263113136558,0.377701170325844,2.1687153116496645,0.030104304191675018,0.14753899719430996,3779,1517,2264,889,1064
ENSMUSG00000046434,Hnrnpa1,15382,heterogeneous nuclear ribonucleoprotein A1,9431.365010912454,0.46084004102859033,0.21257284695814616,2.167915835079943,0.030165090815310228,0.14775130469409914,15130,9014,13151,3964,10476
ENSMUSG00000029823,Luc7l2,192196,LUC7-like 2 (S. cerevisiae),2826.5374767785042,-0.5731223706330271,0.26447786655556244,-2.1669955905842255,0.030235190341520064,0.14775244084281813,2798,2505,2789,1785,4847
ENSMUSG00000043733,Ptpn11,19247,"protein tyrosine phosphatase, non-receptor type 11",2248.0768690833997,0.5783746383740948,0.2668853403104522,2.1671277924119217,0.030225111279394406,0.14775244084281813,3121,1962,4139,1094,1951
ENSMUSG00000054072,Iigp1,60440,interferon inducible GTPase 1,166.04953331821042,-2.123265510381106,0.9798093596602532,-2.1670190118589434,0.03023340449398705,0.14775244084281813,225,23,21,145,450
ENSMUSG00000078153,Psme2b,621823,"protease (prosome, macropain) activator subunit 2B",329.241319270903,1.0423846020899565,0.48095971790396924,2.1673012588927127,0.03021189058130838,0.14775244084281813,418,469,518,76,329
ENSMUSG00000031858,Mau2,74549,MAU2 sister chromatid cohesion factor,1279.745589057096,0.47544170078194076,0.21942975627583183,2.1667148013612696,0.03025660728223313,0.14777173267922059,2013,1319,1702,594,1288
ENSMUSG00000021504,B4galt7,218271,"xylosylprotein beta1,4-galactosyltransferase, polypeptide 7 (galactosyltransferase I)",964.998493846131,0.6079571558582965,0.28074565570604537,2.165508685537267,0.0303487509754219,0.14813622879463004,1746,866,1369,478,796
ENSMUSG00000068129,Cst7,13011,cystatin F (leukocystatin),1901.8810874147748,0.8003361963304104,0.3696983158799647,2.164835926897398,0.03040025241659588,0.14830203874970274,4385,1427,2524,837,1466
ENSMUSG00000026222,Sp100,20684,nuclear antigen Sp100,5614.671029603907,-0.7603321533729351,0.35171213569235954,-2.161802440726677,0.030633407284365127,0.14918134267037686,5127,3828,6462,2827,12219
ENSMUSG00000032249,Anp32a,11737,"acidic (leucine-rich) nuclear phosphoprotein 32 family, member A",3788.9217377961027,-0.7343992113248838,0.3396531997876445,-2.1622031289092507,0.030602522483657402,0.14918134267037686,4231,2627,3651,1928,8100
ENSMUSG00000063358,Mapk1,26413,mitogen-activated protein kinase 1,1512.410896072417,-0.49364887221154385,0.22833847901110912,-2.1619171431352435,0.030624563359281095,0.14918134267037686,1925,1138,1503,1040,2293
ENSMUSG00000027834,Serpini1,20713,"serine (or cysteine) peptidase inhibitor, clade I, member 1",285.4794206754171,1.1455966300003995,0.5301209084875207,2.161010085923384,0.030694560319874865,0.14939314484799857,287,394,562,129,136
ENSMUSG00000028412,Slc44a1,100434,"solute carrier family 44, member 1",202.9741477568748,-0.9410276802066609,0.43576544190213484,-2.159482119782227,0.03081278302794222,0.14971012730233385,233,133,153,197,285
ENSMUSG00000030590,Fam98c,73833,"family with sequence similarity 98, member C",864.457742316197,0.6004430521147273,0.27799433218657615,2.159911129813033,0.030779549999288634,0.14971012730233385,1489,810,1243,442,691
ENSMUSG00000038260,Trpm4,68667,"transient receptor potential cation channel, subfamily M, member 4",109.36225868489883,1.335734018028701,0.6185027872337827,2.1596248967651266,0.030801719467934432,0.14971012730233385,213,134,154,48,41
ENSMUSG00000053080,Zfta,108899,zinc finger translocation associated,130.70279645261866,-1.1343506335628089,0.5254152669762321,-2.158960168955507,0.03085325720209784,0.14982072484072653,81,91,132,95,274
ENSMUSG00000029686,Cul1,26965,cullin 1,1204.1394649791905,0.4723532868267781,0.2190404071519513,2.1564664390853703,0.031047261643359778,0.15067629732712584,1790,1196,1763,619,1094
ENSMUSG00000034595,Ppp1r18,76448,"protein phosphatase 1, regulatory subunit 18",7444.116569114976,0.4084334195178121,0.18946517520316075,2.1557176356016607,0.031105720246984,0.15070062289188868,10881,6682,11665,3544,7776
ENSMUSG00000059796,Eif4a1,13681,eukaryotic translation initiation factor 4A1,7273.340298172611,0.4551850034434193,0.21112952081395475,2.1559514827134185,0.031087453818505546,0.15070062289188868,11378,6244,11421,3279,7660
ENSMUSG00000033943,Mga,29808,MAX gene associated,433.6416217679761,-0.7627136721007634,0.3539072658768896,-2.1551229534973193,0.031152213972221093,0.15083948368117817,440,374,340,363,646
ENSMUSG00000027349,Fam98b,68215,"family with sequence similarity 98, member B",566.8364685473344,-0.5994459307468907,0.27822137411249015,-2.1545646255938746,0.031195919703601714,0.15096469380593072,657,420,570,371,960
ENSMUSG00000007036,Abhd16a,193742,abhydrolase domain containing 16A,636.6122464710182,-1.282005028865798,0.5951985242634208,-2.153911638897836,0.031247102041125713,0.15103956352336137,179,411,797,645,1056
ENSMUSG00000026812,Tsc1,64930,TSC complex subunit 1,868.2122984638014,-0.5452250082080667,0.25311170665718796,-2.1540884671387968,0.031233234798554905,0.15103956352336137,842,662,1058,616,1324
ENSMUSG00000040084,Bub1b,12236,"BUB1B, mitotic checkpoint serine/threonine kinase",192.54196148789185,1.926968328970824,0.8948249164959323,2.1534585072984873,0.03128266169123041,0.15112509151691492,741,118,161,69,33
ENSMUSG00000022205,Sub1,20024,"SUB1 homolog, transcriptional regulator",2264.00226612587,0.6663354065329843,0.30946896323684614,2.1531574590341624,0.03130630574422689,0.15115299103334204,4318,1654,3678,933,2135
ENSMUSG00000026031,Cflar,12633,CASP8 and FADD-like apoptosis regulator,2643.545085262735,-0.4982895570840741,0.23157125074292823,-2.1517764208011947,0.03141496781631109,0.15150468230226655,2775,2025,3141,1631,4405
ENSMUSG00000031198,Fundc2,67391,FUN14 domain containing 2,614.6724065143826,0.8384834777638727,0.38965359661448384,2.151868955013016,0.03140767699179316,0.15150468230226655,993,446,1274,275,446
