gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,52-CD4_S37_L002,53-CD4_S39_L002,57-CD4-B_S45_L002,58-CD4-B_S49_L002,60-CD4-B_S53_L002
ENSMUSG00000024677,Ms4a6b,69774,"membrane-spanning 4-domains, subfamily A, member 6B",9995.61719938984,-0.398513656635178,0.1085576683952264,-3.670985776742252,2.416167871294122e-4,0.0056089320263465236,11647,13962,9647,8091,7962
ENSMUSG00000030867,Plk1,18817,polo like kinase 1,409.91996780250264,1.6301050747965449,0.4445160939014882,3.667145233121305,2.45273500178783e-4,0.00567120055359217,198,199,912,372,393
ENSMUSG00000098973,Mir6236,102465959,microRNA 6236,377.5735353319304,2.058853689177121,0.5614740179971007,3.666872594606421,2.455350522984842e-4,0.00567120055359217,199,82,337,575,623
ENSMUSG00000026240,Cops7b,26895,COP9 signalosome subunit 7B,136.5722141417412,-2.63252917298669,0.7185986611005261,-3.663420648397814,2.48869337791014e-4,0.0057385850988795626,234,371,45,16,69
ENSMUSG00000021728,Emb,13723,embigin,8138.611999352954,0.41478623938263876,0.11324765476923941,3.662647497891532,2.496219338629845e-4,0.005746313614645226,7408,7414,10592,7565,8197
ENSMUSG00000028248,Pnisr,66625,PNN interacting serine/arginine-rich,2866.2845961227417,-0.7375326982947066,0.20159532970673683,-3.6584810737808477,2.5371447298689346e-4,0.005830773681364901,3868,4391,2993,1742,1912
ENSMUSG00000033111,3830406C13Rik,218734,RIKEN cDNA 3830406C13 gene,791.4486214581086,0.926393346268794,0.2540231516342369,3.646885491770806,2.654381403769342e-4,0.006079902563109611,456,673,957,888,973
ENSMUSG00000004568,Arhgef18,102098,rho/rac guanine nucleotide exchange factor (GEF) 18,10565.93308892624,-0.540118188615318,0.14815665871862022,-3.645588347406733,2.6678074054367504e-4,0.006100504442399054,12817,15681,11077,7148,7936
ENSMUSG00000032202,Rab27a,11891,"RAB27A, member RAS oncogene family",4127.150803911333,0.42938568908086433,0.11790709537566745,3.641729004626781,2.708130697510379e-4,0.00616200449288064,3517,3962,5278,3959,4150
ENSMUSG00000032352,Lrrc1,214345,leucine rich repeat containing 1,575.8732032744166,-0.8083698918020399,0.22205657124811382,-3.6403781579551264,2.7223791160434907e-4,0.006184203120702094,824,872,503,390,394
ENSMUSG00000026305,Lrrfip1,16978,leucine rich repeat (in FLII) interacting protein 1,210.80593520577207,-2.03283808306711,0.5596392719694949,-3.632407847135354,2.8078886458467775e-4,0.0063574662991326865,457,383,52,115,98
ENSMUSG00000012848,Rps5,20103,ribosomal protein S5,1033.5156358873942,-0.7754441049276718,0.21405514677151322,-3.622637047617437,2.9161486877697033e-4,0.006591741023947083,1540,1467,872,611,858
ENSMUSG00000043079,Synpo,104027,synaptopodin,835.5883964636697,1.2765071013398483,0.35277196416341394,3.6185049579181814,2.963098241482357e-4,0.006675942781055012,473,513,775,1295,1021
ENSMUSG00000043587,Pxylp1,235534,2-phosphoxylose phosphatase 1,448.3580847966623,-1.3275965378834174,0.36750852907489784,-3.6124237476209826,3.0334832374661334e-4,0.006823354615516143,756,778,327,165,328
ENSMUSG00000016520,Lnx2,140887,ligand of numb-protein X 2,2380.977230356548,0.4389582360072249,0.12158241126986576,3.6103761343646,3.0575329058020576e-4,0.006866231318315028,2110,2180,2949,2307,2470
ENSMUSG00000037415,Ranbp10,74334,RAN binding protein 10,2814.0263130901053,-0.5228620646084884,0.14486713085804528,-3.6092525717296,3.0708051424240625e-4,0.00688480514505043,3355,4191,2714,2085,2165
ENSMUSG00000078193,Gm2000,100038991,ribosomal protein L35 pseudogene,857.4317205857291,-1.1714753441167918,0.3251061742352099,-3.6033623380811135,3.1412714938009346e-4,0.007019925873971375,1229,1593,423,534,674
ENSMUSG00000040651,Tasor,218850,transcription activation suppressor,2347.0663596206477,-0.6146871886298627,0.17092668535184136,-3.5962037604869566,3.228949129107834e-4,0.007204167538297964,3074,3413,2032,1499,2092
ENSMUSG00000021823,Vcl,22330,vinculin,279.814757963882,1.9948062574321619,0.5548529586650558,3.5951980182849717,3.24144930677424e-4,0.0072203545561576364,112,107,695,198,310
ENSMUSG00000030156,Cd69,12515,CD69 antigen,2076.895072162696,0.9822233153214631,0.2736015509933732,3.5899771465303325,3.307069545410626e-4,0.007342761187439142,1370,1496,1929,2838,2588
ENSMUSG00000049555,Tmie,20776,transmembrane inner ear,871.5451009545624,-1.1790920480090836,0.32871595580728674,-3.5869632343017113,3.3455147257552547e-4,0.007416160340538943,1099,1785,476,632,543
ENSMUSG00000026932,Nacc2,67991,"nucleus accumbens associated 2, BEN and BTB (POZ) domain containing",302.4023542183911,-1.2103599299079673,0.33771373327245474,-3.5839819665595134,3.3839545938451677e-4,0.007489311726506845,451,554,176,193,200
ENSMUSG00000029570,Lfng,16848,LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase,9267.496272980898,-0.368472153500086,0.10297523869329456,-3.578259765899235,3.4588959046386947e-4,0.007630634779367992,11182,12268,9044,6772,8310
ENSMUSG00000056671,Prelid2,77619,PRELI domain containing 2,204.3781478165271,1.9359773323503422,0.5423387342151225,3.5696829494432225,3.574135370406057e-4,0.0078596721260399,78,88,444,256,157
ENSMUSG00000034674,Tdg,21665,thymine DNA glycosylase,422.06272198722905,-0.9846376309169137,0.2760460381751298,-3.566932666109258,3.6118423928388753e-4,0.007917296557296172,566,751,334,272,274
ENSMUSG00000020029,Nudt4,71207,nudix hydrolase 4,1546.793532321742,0.6948677703398057,0.1953089183865117,3.5577882263659815,3.7399063484480627e-4,0.00817199218932318,1224,1241,1672,1645,1939
ENSMUSG00000027342,Pcna,18538,proliferating cell nuclear antigen,4216.94818286062,0.422327262517514,0.11878725919805967,3.5553245808403373,3.7751275216550657e-4,0.00823588042204495,3531,4140,5240,4173,4215
ENSMUSG00000056498,Tmem154,320782,transmembrane protein 154,2573.660971140579,0.45775540808527587,0.1288219553398032,3.5533959011708878,3.8029167401268767e-4,0.008273092875985944,2239,2359,3086,2396,2900
ENSMUSG00000007880,Arid1a,93760,AT rich interactive domain 1A (SWI-like),14494.300896803634,-0.4924740808857427,0.13874727530656727,-3.549432446854202,3.860625053923372e-4,0.008382549604465165,20205,18050,15002,10560,10807
ENSMUSG00000047407,Tgif1,21815,TGFB-induced factor homeobox 1,281.67121783989734,1.2534630188591316,0.35333903861166094,3.5474795646250583,3.889359229371218e-4,0.00843164081126365,137,201,355,348,354
ENSMUSG00000033450,Tagap,72536,T cell activation Rho GTPase activating protein,3864.896042849751,0.5973962193629236,0.16874323455453646,3.5402676791160475,3.9972138672993135e-4,0.008651831147365148,3151,3311,4848,4488,3588
ENSMUSG00000027111,Itga6,16403,integrin alpha 6,1643.2883616007762,-0.983236871475231,0.278356471704783,-3.53229391597557,4.1197119163668516e-4,0.008902975547991535,2756,2335,1039,891,1480
ENSMUSG00000079339,Ifit1bl1,667373,interferon induced protein with tetratricpeptide repeats 1B like 1,2632.093616254286,-0.6705761144261724,0.18995984234331373,-3.530094077537939,4.1541192500745054e-4,0.008963261065286152,3788,3608,2037,2217,1859
ENSMUSG00000055065,Ddx17,67040,DEAD box helicase 17,13758.40132905022,-0.2661209852084673,0.0754257837626519,-3.528249518041345,4.1831763933184373e-4,0.009011831960942348,16003,17484,13571,11169,12150
ENSMUSG00000026672,Optn,71648,optineurin,76.45648371189003,2.681624257881459,0.7602802362799455,3.5271523971248526,4.200549127396388e-4,0.009035118638709167,26,13,168,64,111
ENSMUSG00000019820,Utrn,22288,utrophin,11617.242924251705,-0.3509381571813065,0.09954243340743874,-3.5255131421679824,4.226632048662745e-4,0.00907703849951503,14947,14193,11667,8930,9816
ENSMUSG00000027312,Atrn,11990,attractin,1172.2832377380325,-0.6828893876882958,0.19384785415842987,-3.5228111791744534,4.2699545243465376e-4,0.009155793455164242,1724,1582,934,814,980
ENSMUSG00000007892,Rplp1,56040,"ribosomal protein, large, P1",74662.49395921762,-0.4876345353505353,0.13874311162142788,-3.514657626254532,4.4032127005296445e-4,0.0094268469728602,92005,105450,58289,61620,64844
ENSMUSG00000021188,Trip11,109181,thyroid hormone receptor interactor 11,199.68956764380752,1.8840835028010212,0.5361292371415923,3.514233830719873,4.410244063353954e-4,0.009427239095672441,48,121,359,226,241
ENSMUSG00000023909,Paqr4,76498,progestin and adipoQ receptor family member IV,274.57498791759417,1.2819167137242797,0.36511059591457157,3.5110367326184697,4.4636271567309084e-4,0.009526556812334526,142,182,441,254,358
ENSMUSG00000040345,Arhgap9,216445,Rho GTPase activating protein 9,10110.676481862352,-0.3451774350185295,0.09845709425505181,-3.5058665668555267,4.551233190694206e-4,0.009683504807279203,11733,13650,9466,7971,8981
ENSMUSG00000040274,Cdk6,12571,cyclin-dependent kinase 6,2399.8063208737535,1.3523262811175907,0.3858978733950505,3.5043631342668484,4.5770076978986603e-4,0.009723316044640887,1381,1332,5329,1565,2634
ENSMUSG00000034266,Batf,53314,"basic leucine zipper transcription factor, ATF-like",1588.6787277850704,0.7899061563096238,0.22549141337369372,3.503043173535653,4.599749026893244e-4,0.009756570894331648,1273,1138,1843,1496,2191
ENSMUSG00000096351,Samd11,231004,sterile alpha motif domain containing 11,114.28876411951423,2.172045100562821,0.6207094718626686,3.499294273768363,4.664914305986468e-4,0.009879570820955341,49,31,245,135,110
ENSMUSG00000028064,Sema4a,20351,"sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A",3661.5447719872004,-0.9167006983022267,0.2623442440890435,-3.4942664798511265,4.7536627278163177e-4,0.01005206161461128,5519,5629,2454,3250,2005
ENSMUSG00000119895,Gm22513,115488051,"predicted gene, 22513",212.44721478530045,2.8010935423142347,0.8027491407611919,3.4893759458380114,4.841497194704237e-4,0.010222093616916951,22,81,267,509,133
ENSMUSG00000061024,Rrs1,59014,ribosome biogenesis regulator 1,1161.9074365234717,-0.5651136099729558,0.16206810196501692,-3.486889789669641,4.886726908422353e-4,0.010301789069118241,1543,1611,1098,839,897
ENSMUSG00000027381,Bcl2l11,12125,BCL2-like 11 (apoptosis facilitator),1134.4254825872652,-0.6862459497165966,0.19696946116119118,-3.484022069568454,4.939387566199814e-4,0.010396882146224256,1580,1629,1094,805,759
ENSMUSG00000017754,Pltp,18830,phospholipid transfer protein,68.24374078671468,2.3832233030100385,0.6842027352508947,3.48321218291552,4.954355261122359e-4,0.010412466339635176,26,16,119,72,104
ENSMUSG00000040128,Pnrc1,108767,proline-rich nuclear receptor coactivator 1,311.31198258860087,2.290087824323474,0.65837689230387,3.478384267573136,5.044462133889376e-4,0.010585680752305053,36,172,579,447,305
ENSMUSG00000023015,Racgap1,26934,Rac GTPase-activating protein 1,232.92874454852142,2.4806919201522346,0.7133057803263348,3.477739825713072,5.056604743730101e-4,0.010586305479303372,30,108,182,323,476
ENSMUSG00000026285,Pdcd1,18566,programmed cell death 1,2011.330038242374,1.2889981596366875,0.3706797620465398,3.4773901669734277,5.063204431195677e-4,0.010586305479303372,1448,890,1695,2799,2965
ENSMUSG00000032422,Snx14,244962,sorting nexin 14,1507.8088390185728,0.598875864265919,0.1722320487353438,3.4771453319130345,5.06783038708479e-4,0.010586305479303372,1180,1342,1701,1539,1798
ENSMUSG00000033004,Mycbp2,105689,"MYC binding protein 2, E3 ubiquitin protein ligase",11917.368078498112,-0.39790652973648694,0.11450321900751008,-3.475068501876693,5.10722913640185e-4,0.01065244186237998,15828,14577,11371,8753,10579
ENSMUSG00000024480,Ap3s1,11777,"adaptor-related protein complex 3, sigma 1 subunit",1434.0944424492254,0.6678068828287734,0.19230713721510295,3.472605814321939,5.154317822933665e-4,0.010734393214902395,1208,1105,1976,1300,1640
ENSMUSG00000091575,2010016I18Rik,69206,RIKEN cDNA 2010016I18 gene,3273.29532186905,-0.6328895888159194,0.18229839083195065,-3.4717233977086512,5.171288633937821e-4,0.01075346817746043,4205,4906,3408,2019,2441
ENSMUSG00000000740,Rpl13,270106,ribosomal protein L13,53990.10274770963,-0.45448413212457195,0.13097335678968233,-3.4700502702575213,5.203609634817695e-4,0.010771863192917352,65596,75502,43757,42353,49330
ENSMUSG00000052512,Nav2,78286,neuron navigator 2,1336.4478451207215,1.8802745506585368,0.5427116882771017,3.4645919578914475,5.310365489952464e-4,0.010976350050253096,680,432,3773,1027,931
ENSMUSG00000034487,Poglut3,68304,protein O-glucosyltransferase 3,160.45368174993877,2.053902534766794,0.593550495206565,3.460366980322379,5.39439676966923e-4,0.01111665657653692,31,92,263,191,217
ENSMUSG00000026826,Nr4a2,18227,"nuclear receptor subfamily 4, group A, member 2",152.89397271934942,1.8179841270747708,0.5256091054375137,3.458813989840401,5.425594625675578e-4,0.011164235518243647,62,71,187,264,159
ENSMUSG00000057841,Rpl32,19951,ribosomal protein L32,33135.915067655726,-0.4361832485094124,0.12620174800028078,-3.4562377734137404,5.477718926097337e-4,0.011237895489814596,40119,45896,27186,27147,29235
ENSMUSG00000061787,Rps17,20068,ribosomal protein S17,18588.197184377816,-0.5819510835812889,0.16855278209317326,-3.4526341028271825,5.551414595919372e-4,0.011372138888009833,22919,27949,13685,15837,14897
ENSMUSG00000025223,Ldb1,16825,LIM domain binding 1,7365.264704958377,-0.38651154364447066,0.11199977504798589,-3.451002856736732,5.585076576111375e-4,0.011407146015838159,8556,10230,7029,5488,6521
ENSMUSG00000034902,Pip5k1c,18717,"phosphatidylinositol-4-phosphate 5-kinase, type 1 gamma",4642.669171625898,-0.38864791539376237,0.1126090300331052,-3.4513032860642374,5.578862745424437e-4,0.011407146015838159,5687,6146,4602,3743,3645
ENSMUSG00000047344,Lancl3,236285,LanC lantibiotic synthetase component C-like 3 (bacterial),154.67592628305164,1.6891724371578933,0.4895702537800122,3.4503167300620374,5.599292030600184e-4,0.011419237643443278,67,78,192,248,170
ENSMUSG00000025357,Dgka,13139,"diacylglycerol kinase, alpha",36790.65788614062,-0.297841786610218,0.08635704973890702,-3.4489574100865714,5.627554548121692e-4,0.01144538505344214,43778,46834,37229,30612,29910
ENSMUSG00000058297,Spock2,94214,"sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2",1212.6486183350344,1.0421642140370242,0.30217288874733933,3.44890045681241,5.628741596092059e-4,0.01144538505344214,904,710,1170,1487,1701
ENSMUSG00000020034,Tcp11l2,216198,t-complex 11 (mouse) like 2,2372.394456504127,-0.43272139824053973,0.12555382525625156,-3.44650111103639,5.678962300990029e-4,0.011513489695939431,2903,3245,2164,1877,1981
ENSMUSG00000031537,Ikbkb,16150,inhibitor of kappaB kinase beta,2298.092790548024,-0.8913006599033746,0.25860324758864106,-3.4465949991516047,5.67698930971276e-4,0.011513489695939431,3512,3427,2452,1194,1418
ENSMUSG00000040204,Pclaf,68026,PCNA clamp associated factor,550.9591599246827,1.7769076906194161,0.5162955223003507,3.4416484626913237,5.781810974034765e-4,0.011704766157141555,331,154,1252,446,601
ENSMUSG00000060860,Ube2s,77891,ubiquitin-conjugating enzyme E2S,3113.8907651976847,0.5732042141254825,0.16676369377655906,3.4372242611362345,5.877087782725169e-4,0.011862755193107723,2647,2616,4446,3001,3028
ENSMUSG00000038650,Rnh1,107702,ribonuclease/angiogenin inhibitor 1,1899.8456759532924,0.5249137619877279,0.15276812015301114,3.436016372146094,5.903352967143905e-4,0.011898324589414786,1698,1585,2428,1790,2077
ENSMUSG00000017776,Crk,12928,v-crk avian sarcoma virus CT10 oncogene homolog,429.98480956101974,-1.0564333467148692,0.3080436312421759,-3.4294925769276134,6.047109740352271e-4,0.012170250392644643,702,661,258,290,313
ENSMUSG00000025958,Creb1,12912,cAMP responsive element binding protein 1,671.4925347414584,0.8196020213430191,0.23903543376821731,3.4287888135352893,6.062810878728296e-4,0.012184037161543608,495,511,832,817,693
ENSMUSG00000039831,Arhgap29,214137,Rho GTPase activating protein 29,216.36617047139003,-2.578705593759503,0.7559096388507633,-3.4113939831221125,6.463162954454453e-4,0.01296966490248105,435,512,39,29,140
ENSMUSG00000029106,Add1,11518,adducin 1 (alpha),11743.58813502483,-0.3259958179652887,0.09561640325677355,-3.409413101325738,6.51028150105804e-4,0.013045201622061861,13824,15428,10940,9262,10659
ENSMUSG00000020523,Fam114a2,67726,"family with sequence similarity 114, member A2",160.22508620937845,-2.5390529281375027,0.7451172729685618,-3.4075883357553454,6.553969063204577e-4,0.013113653797103811,334,363,109,18,40
ENSMUSG00000040940,Arhgef1,16801,Rho guanine nucleotide exchange factor (GEF) 1,26770.84334135013,-0.5633738194304285,0.1658205571296607,-3.397490812854449,6.800687144511436e-4,0.013543174440003625,34380,38312,29301,18715,17859
ENSMUSG00000067336,Bmpr2,12168,"bone morphogenetic protein receptor, type II (serine/threonine kinase)",428.7956416618099,1.1668380863679388,0.34341080258036916,3.397790860393395,6.793233127540505e-4,0.013543174440003625,253,284,441,589,541
ENSMUSG00000021703,Serinc5,218442,serine incorporator 5,1184.2079766942934,0.7456175950008639,0.21953406943515863,3.3963639307523916,6.828749988116444e-4,0.013564873353017455,866,978,1801,1163,1171
ENSMUSG00000038679,Trps1,83925,transcriptional repressor GATA binding 1,602.5946803350939,0.9872725668734321,0.2909988023128264,3.3927031968059618,6.920658118589434e-4,0.013708127370128349,487,337,793,663,721
ENSMUSG00000038943,Prc1,233406,protein regulator of cytokinesis 1,442.4558884436664,1.6126646471637751,0.4753339401609499,3.392698292526136,6.920782015283453e-4,0.013708127370128349,245,186,974,317,521
ENSMUSG00000020612,Prkar1a,19084,"protein kinase, cAMP dependent regulatory, type I, alpha",12820.58103100127,0.2922229018949185,0.08616829443778527,3.391304235526068,6.956083738656944e-4,0.01371930442134114,12382,12303,14724,12451,12898
ENSMUSG00000021134,Srsf5,20384,serine and arginine-rich splicing factor 5,7782.5288283341115,-0.45713419241238007,0.1347772154749481,-3.3917765016992103,6.944105835427626e-4,0.01371930442134114,9924,10407,7990,5177,6618
ENSMUSG00000092564,BC051226,407803,cDNA sequence BC051226,183.83013917284367,-1.5692550930002405,0.46298736713848476,-3.3894123347232896,7.004260075957156e-4,0.013794083577342806,256,416,133,89,79
ENSMUSG00000031309,Rps6ka3,110651,ribosomal protein S6 kinase polypeptide 3,358.58043333560533,2.357423113569133,0.6958295730213252,3.387931765149172,7.042178143206828e-4,0.013848946331340742,87,140,365,903,205
ENSMUSG00000026626,Ppp2r5a,226849,"protein phosphatase 2, regulatory subunit B', alpha",13268.156505770175,-0.322225328068782,0.09513523056968465,-3.387024198493516,7.065515551386098e-4,0.013875019554975896,16065,16908,12165,10704,11996
ENSMUSG00000027215,Cd82,12521,CD82 antigen,3629.137449810728,0.8080309854277065,0.23904113107354105,3.38030104609535,7.240647464549856e-4,0.014178485490326218,3264,2170,4453,3444,4806
ENSMUSG00000026754,Golga1,76899,"golgi autoantigen, golgin subfamily a, 1",426.2507089486086,-1.303005024706241,0.3857950810352896,-3.3774537021301527,7.316026787145363e-4,0.014305742152250436,638,816,400,185,211
ENSMUSG00000022353,Mtss1,211401,MTSS I-BAR domain containing 1,1627.4138497737072,-0.5515762070773851,0.16361439538232017,-3.371196072255799,7.484256980803247e-4,0.014604071361399016,2036,2368,1612,1156,1230
ENSMUSG00000045092,S1pr1,13609,sphingosine-1-phosphate receptor 1,13661.281989913456,-0.4975818310538596,0.14760695818492847,-3.3709917010176937,7.489811405744374e-4,0.014604071361399016,16667,19604,10715,11441,11531
ENSMUSG00000040663,Clcf1,56708,cardiotrophin-like cytokine factor 1,2365.9259440773776,-0.6358072042579317,0.18875392461937454,-3.36844495042976,7.55934912216805e-4,0.014698022601096806,3189,3394,2485,1505,1690
ENSMUSG00000012405,Rpl15,66480,ribosomal protein L15,7310.2816044804495,-0.5698014947805825,0.16923379303844924,-3.3669486723087623,7.600483320404828e-4,0.01475715844692424,9041,10875,5443,6066,6054
ENSMUSG00000026648,Dclre1c,227525,DNA cross-link repair 1C,83.20010896940651,-2.0635212438035717,0.6136789915676445,-3.3625417720953776,7.72284407779886e-4,0.014952555777071604,162,173,49,22,37
ENSMUSG00000027580,Helz2,229003,"helicase with zinc finger 2, transcriptional coactivator",9119.181686258638,-0.3451145148741162,0.10275137916051898,-3.3587336510099366,7.830049651334677e-4,0.015138829143296792,11627,11202,9181,7285,7431
ENSMUSG00000015149,Sirt2,64383,sirtuin 2,2587.5464315802665,0.3981572770936401,0.11875601544900692,3.3527335485974294,8.001769944848021e-4,0.01544913955971639,2254,2502,3164,2465,2689
ENSMUSG00000022900,Ildr1,106347,immunoglobulin-like domain containing receptor 1,91.60168566846146,3.3461315454036704,0.9982456600527582,3.3520121141591783,8.022650819832209e-4,0.01546776067028154,12,19,273,26,139
ENSMUSG00000020715,Ern1,78943,endoplasmic reticulum (ER) to nucleus signalling 1,895.8188889456193,1.3283626412524767,0.3966038525213174,3.3493437666016552,8.100322453201557e-4,0.015595669774933235,478,551,1947,791,785
ENSMUSG00000031488,Rab11fip1,75767,RAB11 family interacting protein 1 (class I),1870.731482973681,1.0453180998008296,0.3121354095411804,3.348925074977498,8.112573088529364e-4,0.015597441499538438,1351,1138,3495,1448,2057
ENSMUSG00000057863,Rpl36,54217,ribosomal protein L36,20794.50366549828,-0.4646043306899325,0.13883848786620298,-3.3463655347331804,8.187838065413407e-4,0.01572019230243807,24716,29867,16746,17032,18144
ENSMUSG00000034311,Kif4,16571,kinesin family member 4,228.5969336922567,1.6024226220000992,0.4791824310082841,3.3440763231413144,8.255702166226687e-4,0.015828411701988378,128,96,461,199,267
ENSMUSG00000022723,Crybg3,224273,beta-gamma crystallin domain containing 3,299.4727228292423,1.3502551341967572,0.4043230496399161,3.3395452853832444,8.391566791859558e-4,0.01605023200535714,157,183,574,288,308
ENSMUSG00000063430,Wscd2,320916,WSC domain containing 2,198.58233340167644,-1.4481848088334845,0.43366083997378796,-3.339441045497717,8.394716725161369e-4,0.01605023200535714,305,398,139,76,129
ENSMUSG00000038894,Irs2,384783,insulin receptor substrate 2,330.25096206592536,-1.1033220263809367,0.33061141913336745,-3.3372169336227935,8.462187097117914e-4,0.016156791619823193,531,531,195,218,236
ENSMUSG00000027223,Mapk8ip1,19099,mitogen-activated protein kinase 8 interacting protein 1,92.31738748554119,2.7312681385418642,0.8196123441615886,3.3323901939712464,8.610344117328663e-4,0.016371546563418007,23,23,69,93,236
ENSMUSG00000037129,Tmprss13,214531,"transmembrane protease, serine 13",147.60668414003567,1.5360523163165023,0.46152566668451456,3.328205617146105,8.740732804855621e-4,0.01659654176436448,88,62,220,182,178
ENSMUSG00000031146,Plp2,18824,proteolipid protein 2,1384.908944753144,0.5803711331170353,0.174558208764426,3.3248000035350485,8.848198162612846e-4,0.016739468730663634,1089,1249,1887,1295,1476
ENSMUSG00000037725,Ckap2,80986,cytoskeleton associated protein 2,148.81069395761065,1.7413612808032786,0.5237704659228654,3.3246648944496338,8.852486732473575e-4,0.016739468730663634,54,82,298,154,159
ENSMUSG00000017466,Timp2,21858,tissue inhibitor of metalloproteinase 2,400.3212106385227,1.2825265195862199,0.3861485368523434,3.321329481242178,8.958970769954646e-4,0.016894409810848717,174,300,531,567,408
ENSMUSG00000034254,Agpat1,55979,"1-acylglycerol-3-phosphate O-acyltransferase 1 (lysophosphatidic acid acyltransferase, alpha)",398.2654010738678,2.645777966967208,0.7967579861325674,3.3206795702289877,8.979857078224933e-4,0.016910630990265997,96,114,1099,593,97
ENSMUSG00000052146,Rps10,67097,ribosomal protein S10,17593.675934684434,-0.5266766419315255,0.15883152284815355,-3.3159453015824827,9.133370333254678e-4,0.017152793452603534,21920,25263,13124,14167,15637
ENSMUSG00000032026,Rexo2,104444,RNA exonuclease 2,3110.358249954964,0.45495199489953353,0.13728729316951174,3.313868198550568,9.201486976935784e-4,0.017210281212567662,2808,2750,3676,2860,3584
ENSMUSG00000037103,Dcaf15,212123,DDB1 and CUL4 associated factor 15,3067.682528183138,0.38432496259185756,0.11596758723348963,3.3140722486366476,9.194774554396865e-4,0.017210281212567662,2687,2987,3532,3073,3187
ENSMUSG00000056145,AI504432,229694,expressed sequence AI504432,2776.224658089108,0.6378185344810344,0.1924684021469665,3.3138869932219004,9.200868518462157e-4,0.017210281212567662,2454,2084,3670,2408,3372
ENSMUSG00000053746,Ptrh1,329384,peptidyl-tRNA hydrolase 1 homolog,174.16356099297275,1.741593471262968,0.5262470204864423,3.3094600130051215,9.347611722489521e-4,0.017459867431721947,66,93,343,136,239
ENSMUSG00000041000,Trim62,67525,tripartite motif-containing 62,449.53950571343506,0.8862695174484992,0.26823695715223395,3.30405447056093,9.529731427804156e-4,0.017775919083353933,290,363,595,521,478
ENSMUSG00000004933,Matk,17179,megakaryocyte-associated tyrosine kinase,1293.5287581021391,0.803764312363058,0.2433381740377039,3.3030753006247147,9.563070460667894e-4,0.01781396860102222,971,982,1416,1246,1840
ENSMUSG00000021831,Ero1a,50527,endoplasmic reticulum oxidoreductase 1 alpha,1712.985691192892,0.8478638757497802,0.25683571654060194,3.301191466552688,9.627515782608098e-4,0.01786576313332701,1194,1340,2904,1447,1801
ENSMUSG00000033237,Arid2,77044,"AT rich interactive domain 2 (ARID, RFX-like)",2547.277932939045,-0.5968041894674585,0.1807881427227177,-3.3011246228841564,9.62980985393625e-4,0.01786576313332701,3634,3344,2582,1603,2002
ENSMUSG00000035513,Ntng2,171171,netrin G2,758.216084490374,0.8914151929859261,0.2700073900008158,3.3014473899519294,9.618737182432116e-4,0.01786576313332701,617,474,1125,710,884
ENSMUSG00000017707,Serinc3,26943,serine incorporator 3,10926.824931053381,0.567154651376263,0.17194553112520675,3.2984553170112583,9.721835150152135e-4,0.0180122183952886,8534,10034,11189,10864,14098
ENSMUSG00000039852,Rere,68703,arginine glutamic acid dipeptide (RE) repeats,5371.447948249262,-0.5178118013925822,0.15700964614258076,-3.297961711997977,9.738941329560867e-4,0.018019659454668668,7090,7245,5650,3988,3733
ENSMUSG00000035067,Xkr6,219149,X-linked Kx blood group related 6,185.87582809327637,2.6755277996448634,0.8114669358415629,3.297149497373056,9.767149795694688e-4,0.01804759517953464,81,13,417,176,240
ENSMUSG00000037151,Lrrc20,216011,leucine rich repeat containing 20,449.3145180472945,0.9289174939200077,0.281929106137272,3.2948619837347173,9.84700297814982e-4,0.018170756433942413,313,324,611,412,593
ENSMUSG00000038843,Gcnt1,14537,"glucosaminyl (N-acetyl) transferase 1, core 2",213.4006058269756,1.7735684132009863,0.5388198140953602,3.291579794961105,9.962634897190314e-4,0.018334977539401318,132,56,270,284,301
ENSMUSG00000020362,Cnot6,104625,"CCR4-NOT transcription complex, subunit 6",3728.837074970017,0.40251233618847243,0.1224284477993704,3.287735354188999,0.001009967309983022,0.018562363136483684,3254,3585,4324,3446,4209
ENSMUSG00000033107,Rnf125,67664,ring finger protein 125,945.8108494773128,0.8427836850038788,0.2563909968612372,3.2871032732089516,0.0010122370458294245,0.018579273563850477,787,608,1429,926,1007
ENSMUSG00000014905,Dnajb9,27362,DnaJ heat shock protein family (Hsp40) member B9,683.8898538232344,1.0914357881489805,0.3321006682252147,3.286460680677767,0.001014549366773563,0.018596919551271462,429,462,654,967,846
ENSMUSG00000015880,Ncapg,54392,"non-SMC condensin I complex, subunit G",257.1545118491261,1.5307172107260707,0.46585988673610995,3.285788826873514,0.0010169722097798388,0.018616541808283593,140,123,537,236,262
ENSMUSG00000027263,Tubgcp4,51885,"tubulin, gamma complex associated protein 4",663.5235274230412,-0.8848591775802178,0.2695826181926472,-3.282330231498405,0.0010295295811508275,0.018771528760426873,1039,959,592,349,510
ENSMUSG00000085795,Zfp703,353310,zinc finger protein 703,989.0268422370787,0.8858207309187499,0.27005708606968104,3.28012400567111,0.0010376146862350242,0.01886896138799385,853,571,1257,1121,1124
